2017-08-23,885
2017-08-24,3109
2017-08-25,3475
2017-08-26,1321
2017-08-27,694
2017-08-28,833
2017-08-29,811
2017-08-30,642
2017-08-31,625
2017-09-01,596
2017-09-02,499
2017-09-03,692
2017-09-04,1786
2017-09-05,1681
2017-09-06,1391
2017-09-07,1944
2017-09-08,2363
2017-09-09,1350
2017-09-10,1922
2017-09-11,896
2017-09-12,648
2017-09-13,1051
2017-09-14,1011
2017-09-15,597
2017-09-16,643
2017-09-17,569
2017-09-18,622
2017-09-19,753
2017-09-20,648
2017-09-21,1316
2017-09-22,2052
2017-09-23,5617
2017-09-24,3800
2017-09-25,2328
2017-09-26,2348
2017-09-27,2589
2017-09-28,3344
2017-09-29,2309
2017-09-30,1402
2017-10-01,981
2017-10-02,1933
2017-10-03,1930
2017-10-04,1036
2017-10-05,1271
2017-10-06,1425
2017-10-07,909
2017-10-08,1037
2017-10-09,2626
2017-10-10,1564
2017-10-11,2197
2017-10-12,11729
2017-10-13,2036
2017-10-14,730
2017-10-15,1089
2017-10-16,1881
2017-10-17,2406
2017-10-18,4591
2017-10-19,2996
2017-10-20,2474
2017-10-21,841
2017-10-22,14878
2017-10-23,1162
2017-10-24,1273
2017-10-25,986
2017-10-26,2261
2017-10-27,1866
2017-10-28,4091
2017-10-29,1404
2017-10-30,2828
2017-10-31,1776
2017-11-01,1322
2017-11-02,1186
2017-11-03,2907
2017-11-04,1330
2017-11-05,1215
2017-11-06,2624
2017-11-07,2368
2017-11-08,1542
2017-11-09,1673
2017-11-10,2082
2017-11-11,1364
2017-11-12,776
2017-11-13,1466
2017-11-14,955
2017-11-15,2263
2017-11-16,1463
2017-11-17,1657
2017-11-18,1918
2017-11-19,1304
2017-11-20,1999
2017-11-21,1656
2017-11-22,1851
2017-11-23,1780
2017-11-24,1786
2017-11-25,1210
2017-11-26,1107
2017-11-27,4117
2017-11-28,2669
2017-11-29,2536
2017-11-30,5969
2017-12-01,6641
2017-12-02,4924
2017-12-03,1764
2017-12-04,2621
2017-12-05,1496
2017-12-06,1262
2017-12-07,1422
2017-12-08,1399
2017-12-09,1005
2017-12-10,1294
2017-12-11,2634
2017-12-12,2052
2017-12-13,1425
2017-12-14,2893
2017-12-15,30794
2017-12-16,18817
2017-12-17,12882
2017-12-18,13681
2017-12-19,3700
2017-12-20,2415
2017-12-21,2581
2017-12-22,3402
2017-12-23,1735
2017-12-24,1121
2017-12-25,1469
2017-12-26,2048
2017-12-27,2339
2017-12-28,1381
2017-12-29,1253
2017-12-30,1031
2017-12-31,905
2018-01-01,828
2018-01-02,1322
2018-01-03,7738
2018-01-04,2569
2018-01-05,1638
2018-01-06,1005
2018-01-07,1884
2018-01-08,6718
2018-01-09,14138
2018-01-10,4340
2018-01-11,1234
2018-01-12,13188
2018-01-13,15803
2018-01-14,5181
2018-01-15,6425
2018-01-16,16295
2018-01-17,22014
2018-01-18,6797
2018-01-19,7899
2018-01-20,5566
2018-01-21,5625
2018-01-22,4324
2018-01-23,2969
2018-01-24,3948
2018-01-25,4466
2018-01-26,3695
2018-01-27,6960
2018-01-28,4426
2018-01-29,4180
2018-01-30,1419
2018-01-31,1456
2018-02-01,2112
2018-02-02,1415
2018-02-03,722
2018-02-04,691
2018-02-05,809
2018-02-06,814
2018-02-07,1244
2018-02-08,813
2018-02-09,1587
2018-02-10,1473
2018-02-11,1125
2018-02-12,920
2018-02-13,599
2018-02-14,1309
2018-02-15,46657
2018-02-16,6573
2018-02-17,20505
2018-02-18,1697
2018-02-19,920
2018-02-20,592
2018-02-21,498
2018-02-22,1093
2018-02-23,2521
2018-02-24,2499
2018-02-25,1664
2018-02-26,2125
2018-02-27,2606
2018-02-28,8509
2018-03-01,8653
2018-03-02,98473
2018-03-03,2441
2018-03-04,812
2018-03-05,845
2018-03-06,1045
2018-03-07,870
2018-03-08,905
2018-03-09,1255
2018-03-10,1509
2018-03-11,1171
2018-03-12,1440
2018-03-13,1218
2018-03-14,914
2018-03-15,1384
2018-03-16,2331
2018-03-17,1048
2018-03-18,882
2018-03-19,2090
2018-03-20,3314
2018-03-21,2104
2018-03-22,1431
2018-03-23,1116
2018-03-24,1398
2018-03-25,2240
2018-03-26,2096
2018-03-27,1679
2018-03-28,4903
2018-03-29,948
2018-03-30,683
2018-03-31,618
2018-04-01,518
2018-04-02,1469
2018-04-03,4229
2018-04-04,1165
2018-04-05,593
2018-04-06,889
2018-04-07,730
2018-04-08,1031
2018-04-09,720
2018-04-10,1243
2018-04-11,1079
2018-04-12,794
2018-04-13,731
2018-04-14,529
2018-04-15,504
2018-04-16,1205
2018-04-17,39795
2018-04-18,92929
2018-04-19,102131
2018-04-20,114725
2018-04-21,83214
2018-04-22,81194
2018-04-23,49523
2018-04-24,27597
2018-04-25,17815
2018-04-26,20084
2018-04-27,15027
2018-04-28,15836
2018-04-29,8349
2018-04-30,4546
2018-05-01,4855
2018-05-02,5817
2018-05-03,4466
2018-05-04,7179
2018-05-05,5739
2018-05-06,4158
2018-05-07,4796
2018-05-08,5125
2018-05-09,4985
2018-05-10,6004
2018-05-11,5235
2018-05-12,2712
2018-05-13,5133
2018-05-14,25976
2018-05-15,12409
2018-05-16,5978
2018-05-17,5602
2018-05-18,5443
2018-05-19,4919
2018-05-20,17007
2018-05-21,14948
2018-05-22,32649
2018-05-23,51747
2018-05-24,4801
2018-05-25,6018
2018-05-26,24938
2018-05-27,21172
2018-05-28,5082
