2017-03-22,628
2017-03-23,1143
2017-03-24,1651
2017-03-25,1538
2017-03-26,508
2017-03-27,509
2017-03-28,368
2017-03-29,724
2017-03-30,840
2017-03-31,1198
2017-04-01,513
2017-04-02,1290
2017-04-03,735
2017-04-04,383
2017-04-05,569
2017-04-06,595
2017-04-07,476
2017-04-08,354
2017-04-09,526
2017-04-10,1105
2017-04-11,429
2017-04-12,391
2017-04-13,534
2017-04-14,664
2017-04-15,435
2017-04-16,300
2017-04-17,382
2017-04-18,4675
2017-04-19,1627
2017-04-20,637
2017-04-21,510
2017-04-22,405
2017-04-23,866
2017-04-24,1070
2017-04-25,646
2017-04-26,656
2017-04-27,515
2017-04-28,753
2017-04-29,325
2017-04-30,459
2017-05-01,229
2017-05-02,648
2017-05-03,586
2017-05-04,746
2017-05-05,389
2017-05-06,426
2017-05-07,431
2017-05-08,319
2017-05-09,381
2017-05-10,770
2017-05-11,1172
2017-05-12,752
2017-05-13,1238
2017-05-14,1203
2017-05-15,690
2017-05-16,1284
2017-05-17,531
2017-05-18,446
2017-05-19,1120
2017-05-20,851
2017-05-21,703
2017-05-22,499
2017-05-23,425
2017-05-24,537
2017-05-25,356
2017-05-26,345
2017-05-27,476
2017-05-28,331
2017-05-29,368
2017-05-30,713
2017-05-31,774
2017-06-01,660
2017-06-02,576
2017-06-03,430
2017-06-04,571
2017-06-05,1134
2017-06-06,1115
2017-06-07,969
2017-06-08,768
2017-06-09,632
2017-06-10,601
2017-06-11,567
2017-06-12,519
2017-06-13,506
2017-06-14,630
2017-06-15,483
2017-06-16,499
2017-06-17,522
2017-06-18,1311
2017-06-19,1405
2017-06-20,1220
2017-06-21,1304
2017-06-22,3745
2017-06-23,2994
2017-06-24,1443
2017-06-25,1689
2017-06-26,1707
2017-06-27,2231
2017-06-28,14881
2017-06-29,6069
2017-06-30,1724
2017-07-01,2184
2017-07-02,786
2017-07-03,887
2017-07-04,1352
2017-07-05,794
2017-07-06,487
2017-07-07,1025
2017-07-08,872
2017-07-09,2037
2017-07-10,595
2017-07-11,934
2017-07-12,491
2017-07-13,1123
2017-07-14,2531
2017-07-15,1143
2017-07-16,676
2017-07-17,910
2017-07-18,436
2017-07-19,470
2017-07-20,569
2017-07-21,489
2017-07-22,1006
2017-07-23,369
2017-07-24,436
2017-07-25,664
2017-07-26,632
2017-07-27,505
2017-07-28,685
2017-07-29,613
2017-07-30,455
2017-07-31,8987
2017-08-01,5677
2017-08-02,1038
2017-08-03,476
2017-08-04,349
2017-08-05,497
2017-08-06,289
2017-08-07,4277
2017-08-08,1265
2017-08-09,1127
2017-08-10,1265
2017-08-11,560
2017-08-12,551
2017-08-13,439
2017-08-14,347
2017-08-15,391
2017-08-16,687
2017-08-17,483
2017-08-18,729
2017-08-19,592
2017-08-20,590
2017-08-21,694
2017-08-22,643
2017-08-23,508
2017-08-24,2421
2017-08-25,2554
2017-08-26,938
2017-08-27,481
2017-08-28,526
2017-08-29,535
2017-08-30,326
2017-08-31,342
2017-09-01,359
2017-09-02,312
2017-09-03,508
2017-09-04,1375
2017-09-05,1225
2017-09-06,928
2017-09-07,1469
2017-09-08,1747
2017-09-09,986
2017-09-10,1013
2017-09-11,499
2017-09-12,390
2017-09-13,734
2017-09-14,511
2017-09-15,374
2017-09-16,465
2017-09-17,400
2017-09-18,343
2017-09-19,517
2017-09-20,417
2017-09-21,778
2017-09-22,1092
2017-09-23,685
2017-09-24,751
2017-09-25,878
2017-09-26,1573
2017-09-27,1405
2017-09-28,2091
2017-09-29,1230
2017-09-30,822
2017-10-01,666
2017-10-02,1584
2017-10-03,1104
2017-10-04,701
2017-10-05,1000
2017-10-06,1041
2017-10-07,402
2017-10-08,626
2017-10-09,977
2017-10-10,856
2017-10-11,1301
2017-10-12,11124
2017-10-13,648
2017-10-14,528
2017-10-15,854
2017-10-16,1191
2017-10-17,1687
2017-10-18,3385
2017-10-19,1601
2017-10-20,866
2017-10-21,573
2017-10-22,852
2017-10-23,805
2017-10-24,863
2017-10-25,616
2017-10-26,1327
2017-10-27,1116
2017-10-28,2312
2017-10-29,1090
2017-10-30,1863
2017-10-31,1085
2017-11-01,838
2017-11-02,829
2017-11-03,1348
2017-11-04,939
2017-11-05,1032
2017-11-06,2097
2017-11-07,1733
2017-11-08,1031
2017-11-09,1165
2017-11-10,1487
2017-11-11,1007
2017-11-12,641
2017-11-13,1081
2017-11-14,635
2017-11-15,1529
2017-11-16,1026
2017-11-17,1179
2017-11-18,1560
2017-11-19,868
2017-11-20,1240
2017-11-21,966
2017-11-22,1276
2017-11-23,1173
2017-11-24,1137
2017-11-25,927
2017-11-26,841
2017-11-27,2623
2017-11-28,1475
2017-11-29,1921
2017-11-30,4881
2017-12-01,5636
2017-12-02,4275
2017-12-03,1602
2017-12-04,2098
2017-12-05,855
2017-12-06,890
2017-12-07,991
2017-12-08,805
2017-12-09,788
2017-12-10,684
2017-12-11,1269
2017-12-12,790
2017-12-13,789
2017-12-14,1772
2017-12-15,26441
2017-12-16,16139
2017-12-17,9704
2017-12-18,11892
2017-12-19,2776
2017-12-20,1557
2017-12-21,1533
2017-12-22,1959
2017-12-23,1187
2017-12-24,851
2017-12-25,929
2017-12-26,1190
2017-12-27,1697
2017-12-28,892
2017-12-29,746
2017-12-30,703
2017-12-31,689
2018-01-01,611
2018-01-02,894
2018-01-03,1535
2018-01-04,767
2018-01-05,750
2018-01-06,674
2018-01-07,1495
2018-01-08,1083
2018-01-09,872
2018-01-10,843
2018-01-11,695
2018-01-12,10214
2018-01-13,12480
2018-01-14,4546
2018-01-15,4231
2018-01-16,13008
2018-01-17,18996
2018-01-18,5149
2018-01-19,4237
2018-01-20,3409
2018-01-21,3948
2018-01-22,3225
2018-01-23,2032
2018-01-24,3214
2018-01-25,3321
2018-01-26,2713
2018-01-27,5842
2018-01-28,2988
2018-01-29,2658
2018-01-30,793
2018-01-31,941
2018-02-01,1182
2018-02-02,757
2018-02-03,515
2018-02-04,529
2018-02-05,478
2018-02-06,503
2018-02-07,857
2018-02-08,471
2018-02-09,750
2018-02-10,697
2018-02-11,614
2018-02-12,522
2018-02-13,315
2018-02-14,864
2018-02-15,46360
2018-02-16,6284
2018-02-17,20393
2018-02-18,1559
2018-02-19,783
2018-02-20,507
2018-02-21,413
2018-02-22,833
2018-02-23,2256
2018-02-24,2227
2018-02-25,1476
2018-02-26,1711
2018-02-27,2149
2018-02-28,7884
2018-03-01,8096
2018-03-02,98093
2018-03-03,2230
2018-03-04,625
2018-03-05,557
2018-03-06,578
2018-03-07,489
2018-03-08,617
2018-03-09,978
2018-03-10,1295
2018-03-11,993
2018-03-12,827
2018-03-13,870
2018-03-14,602
2018-03-15,1016
2018-03-16,1796
2018-03-17,890
2018-03-18,678
2018-03-19,1398
2018-03-20,2267
2018-03-21,1443
2018-03-22,1043
2018-03-23,825
2018-03-24,822
2018-03-25,1754
2018-03-26,1419
2018-03-27,1179
2018-03-28,4340
2018-03-29,637
2018-03-30,430
